product,financial_year,calendar_year,month_number,month_name,consumption_metric_tonnes
Naphtha,2021-22,2022,1,JAN,1196
Naphtha,2021-22,2022,2,FEB,1100
Naphtha,2021-22,2022,3,MAR,1132
MS,2021-22,2021,4,APR,2386
MS,2021-22,2021,5,MAY,1991
MS,2021-22,2021,6,JUN,2409
MS,2021-22,2021,7,JUL,2630
MS,2021-22,2021,8,AUG,2692
MS,2021-22,2021,9,SEP,2598
MS,2021-22,2021,10,OCT,2750
MS,2021-22,2021,11,NOV,2645
MS,2021-22,2021,12,DEC,2816
MS,2021-22,2022,1,JAN,2473
MS,2021-22,2022,2,FEB,2550
MS,2021-22,2022,3,MAR,2908
ATF,2021-22,2021,4,APR,412
ATF,2021-22,2021,5,MAY,268
ATF,2021-22,2021,6,JUN,257
ATF,2021-22,2021,7,JUL,315
ATF,2021-22,2021,8,AUG,379
ATF,2021-22,2021,9,SEP,409
ATF,2021-22,2021,10,OCT,479
ATF,2021-22,2021,11,NOV,504
ATF,2021-22,2021,12,DEC,552
ATF,2021-22,2022,1,JAN,456
ATF,2021-22,2022,2,FEB,435
ATF,2021-22,2022,3,MAR,543
SKO,2021-22,2021,4,APR,105
SKO,2021-22,2021,5,MAY,136
SKO,2021-22,2021,6,JUN,136
SKO,2021-22,2021,7,JUL,130
SKO,2021-22,2021,8,AUG,129
SKO,2021-22,2021,9,SEP,132
SKO,2021-22,2021,10,OCT,125
SKO,2021-22,2021,11,NOV,123
SKO,2021-22,2021,12,DEC,119
SKO,2021-22,2022,1,JAN,126
SKO,2021-22,2022,2,FEB,117
SKO,2021-22,2022,3,MAR,114
HSD,2021-22,2021,4,APR,6676
HSD,2021-22,2021,5,MAY,5532
HSD,2021-22,2021,6,JUN,6195
HSD,2021-22,2021,7,JUL,6134
HSD,2021-22,2021,8,AUG,5603
HSD,2021-22,2021,9,SEP,5513
HSD,2021-22,2021,10,OCT,6616
HSD,2021-22,2021,11,NOV,6506
HSD,2021-22,2021,12,DEC,7302
HSD,2021-22,2022,1,JAN,6366
HSD,2021-22,2022,2,FEB,6511
HSD,2021-22,2022,3,MAR,7704
LDO,2021-22,2021,4,APR,96
LDO,2021-22,2021,5,MAY,77
LDO,2021-22,2021,6,JUN,94
LDO,2021-22,2021,7,JUL,77
LDO,2021-22,2021,8,AUG,82
LDO,2021-22,2021,9,SEP,85
LDO,2021-22,2021,10,OCT,90
LDO,2021-22,2021,11,NOV,65
LDO,2021-22,2021,12,DEC,93
LDO,2021-22,2022,1,JAN,92
LDO,2021-22,2022,2,FEB,85
LDO,2021-22,2022,3,MAR,82
Lubricants & Greases,2021-22,2021,4,APR,355
Lubricants & Greases,2021-22,2021,5,MAY,318
Lubricants & Greases,2021-22,2021,6,JUN,316
Lubricants & Greases,2021-22,2021,7,JUL,319
Lubricants & Greases,2021-22,2021,8,AUG,364
Lubricants & Greases,2021-22,2021,9,SEP,377
Lubricants & Greases,2021-22,2021,10,OCT,458
Lubricants & Greases,2021-22,2021,11,NOV,354
Lubricants & Greases,2021-22,2021,12,DEC,450
Lubricants & Greases,2021-22,2022,1,JAN,310
Lubricants & Greases,2021-22,2022,2,FEB,380
Lubricants & Greases,2021-22,2022,3,MAR,538
FO & LSHS,2021-22,2021,4,APR,517
FO & LSHS,2021-22,2021,5,MAY,422
FO & LSHS,2021-22,2021,6,JUN,504
FO & LSHS,2021-22,2021,7,JUL,470
FO & LSHS,2021-22,2021,8,AUG,517
FO & LSHS,2021-22,2021,9,SEP,543
FO & LSHS,2021-22,2021,10,OCT,559
FO & LSHS,2021-22,2021,11,NOV,500
FO & LSHS,2021-22,2021,12,DEC,566
FO & LSHS,2021-22,2022,1,JAN,543
FO & LSHS,2021-22,2022,2,FEB,530
FO & LSHS,2021-22,2022,3,MAR,590
Bitumen,2021-22,2021,4,APR,818
Bitumen,2021-22,2021,5,MAY,653
Bitumen,2021-22,2021,6,JUN,570
Bitumen,2021-22,2021,7,JUL,435
Bitumen,2021-22,2021,8,AUG,312
Bitumen,2021-22,2021,9,SEP,397
Bitumen,2021-22,2021,10,OCT,660
Bitumen,2021-22,2021,11,NOV,547
Bitumen,2021-22,2021,12,DEC,772
Bitumen,2021-22,2022,1,JAN,826
Bitumen,2021-22,2022,2,FEB,884
Bitumen,2021-22,2022,3,MAR,943
Petroleum coke,2021-22,2021,4,APR,797
Petroleum coke,2021-22,2021,5,MAY,981
Petroleum coke,2021-22,2021,6,JUN,1004
Petroleum coke,2021-22,2021,7,JUL,1168
Petroleum coke,2021-22,2021,8,AUG,928
Petroleum coke,2021-22,2021,9,SEP,891
Petroleum coke,2021-22,2021,10,OCT,1202
Petroleum coke,2021-22,2021,11,NOV,926
Petroleum coke,2021-22,2021,12,DEC,1683
Petroleum coke,2021-22,2022,1,JAN,1782
Petroleum coke,2021-22,2022,2,FEB,1520
Petroleum coke,2021-22,2022,3,MAR,1373
Others,2021-22,2021,4,APR,895
Others,2021-22,2021,5,MAY,873
Others,2021-22,2021,6,JUN,866
Others,2021-22,2021,7,JUL,1185
Others,2021-22,2021,8,AUG,968
Others,2021-22,2021,9,SEP,1282
Others,2021-22,2021,10,OCT,978
Others,2021-22,2021,11,NOV,1143
Others,2021-22,2021,12,DEC,981
Others,2021-22,2022,1,JAN,1017
Others,2021-22,2022,2,FEB,992
Others,2021-22,2022,3,MAR,1116
LPG,2022-23,2022,4,APR,2157
LPG,2022-23,2022,5,MAY,2159
LPG,2022-23,2022,6,JUN,2225
LPG,2022-23,2022,7,JUL,2404
LPG,2022-23,2022,8,AUG,2388
LPG,2022-23,2022,9,SEP,2441
LPG,2022-23,2022,10,OCT,2394
LPG,2022-23,2022,11,NOV,2461
LPG,2022-23,2022,12,DEC,2570
LPG,2022-23,2023,1,JAN,2507
LPG,2022-23,2023,2,FEB,2391
LPG,2022-23,2023,3,MAR,2406
Naphtha,2022-23,2022,4,APR,974
Naphtha,2022-23,2022,5,MAY,828
Naphtha,2022-23,2022,6,JUN,948
Naphtha,2022-23,2022,7,JUL,1151
Naphtha,2022-23,2022,8,AUG,1089
Naphtha,2022-23,2022,9,SEP,977
Naphtha,2022-23,2022,10,OCT,861
Naphtha,2022-23,2022,11,NOV,931
Naphtha,2022-23,2022,12,DEC,1040
Naphtha,2022-23,2023,1,JAN,1133
Naphtha,2022-23,2023,2,FEB,1067
Naphtha,2022-23,2023,3,MAR,1129
MS,2022-23,2022,4,APR,2797
MS,2022-23,2022,5,MAY,3017
MS,2022-23,2022,6,JUN,2968
MS,2022-23,2022,7,JUL,2808
MS,2022-23,2022,8,AUG,3006
MS,2022-23,2022,9,SEP,2827
MS,2022-23,2022,10,OCT,2996
MS,2022-23,2022,11,NOV,2861
MS,2022-23,2022,12,DEC,2984
MS,2022-23,2023,1,JAN,2827
MS,2022-23,2023,2,FEB,2776
MS,2022-23,2023,3,MAR,3108
ATF,2022-23,2022,4,APR,553
ATF,2022-23,2022,5,MAY,596
ATF,2022-23,2022,6,JUN,588
ATF,2022-23,2022,7,JUL,579
ATF,2022-23,2022,8,AUG,596
ATF,2022-23,2022,9,SEP,592
ATF,2022-23,2022,10,OCT,616
ATF,2022-23,2022,11,NOV,618
ATF,2022-23,2022,12,DEC,659
ATF,2022-23,2023,1,JAN,668
ATF,2022-23,2023,2,FEB,626
ATF,2022-23,2023,3,MAR,688
SKO,2022-23,2022,4,APR,72
SKO,2022-23,2022,5,MAY,68
SKO,2022-23,2022,6,JUN,45
SKO,2022-23,2022,7,JUL,23
SKO,2022-23,2022,8,AUG,32
SKO,2022-23,2022,9,SEP,41
SKO,2022-23,2022,10,OCT,34
SKO,2022-23,2022,11,NOV,38
SKO,2022-23,2022,12,DEC,40
SKO,2022-23,2023,1,JAN,33
SKO,2022-23,2023,2,FEB,33
SKO,2022-23,2023,3,MAR,30
HSD,2022-23,2022,4,APR,7199
HSD,2022-23,2022,5,MAY,7287
HSD,2022-23,2022,6,JUN,7674
HSD,2022-23,2022,7,JUL,6633
HSD,2022-23,2022,8,AUG,6343
HSD,2022-23,2022,9,SEP,6253
HSD,2022-23,2022,10,OCT,6986
HSD,2022-23,2022,11,NOV,7763
HSD,2022-23,2022,12,DEC,7787
HSD,2022-23,2023,1,JAN,7178
HSD,2022-23,2023,2,FEB,7003
HSD,2022-23,2023,3,MAR,7794
LDO,2022-23,2022,4,APR,52
LDO,2022-23,2022,5,MAY,55
LDO,2022-23,2022,6,JUN,57
LDO,2022-23,2022,7,JUL,60
LDO,2022-23,2022,8,AUG,66
LDO,2022-23,2022,9,SEP,62
LDO,2022-23,2022,10,OCT,66
LDO,2022-23,2022,11,NOV,57
LDO,2022-23,2022,12,DEC,65
LDO,2022-23,2023,1,JAN,50
LDO,2022-23,2023,2,FEB,56
LDO,2022-23,2023,3,MAR,79
Lubricants & Greases,2022-23,2022,4,APR,318
Lubricants & Greases,2022-23,2022,5,MAY,300
Lubricants & Greases,2022-23,2022,6,JUN,290
Lubricants & Greases,2022-23,2022,7,JUL,311
Lubricants & Greases,2022-23,2022,8,AUG,243
Lubricants & Greases,2022-23,2022,9,SEP,266
Lubricants & Greases,2022-23,2022,10,OCT,355
Lubricants & Greases,2022-23,2022,11,NOV,302
Lubricants & Greases,2022-23,2022,12,DEC,297
Lubricants & Greases,2022-23,2023,1,JAN,302
Lubricants & Greases,2022-23,2023,2,FEB,333
Lubricants & Greases,2022-23,2023,3,MAR,420
FO & LSHS,2022-23,2022,4,APR,522
FO & LSHS,2022-23,2022,5,MAY,548
FO & LSHS,2022-23,2022,6,JUN,550
FO & LSHS,2022-23,2022,7,JUL,558
FO & LSHS,2022-23,2022,8,AUG,617
FO & LSHS,2022-23,2022,9,SEP,604
FO & LSHS,2022-23,2022,10,OCT,592
FO & LSHS,2022-23,2022,11,NOV,582
FO & LSHS,2022-23,2022,12,DEC,622
FO & LSHS,2022-23,2023,1,JAN,595
FO & LSHS,2022-23,2023,2,FEB,576
FO & LSHS,2022-23,2023,3,MAR,591
Bitumen,2022-23,2022,4,APR,801
Bitumen,2022-23,2022,5,MAY,734
Bitumen,2022-23,2022,6,JUN,690
Bitumen,2022-23,2022,7,JUL,341
Bitumen,2022-23,2022,8,AUG,316
Bitumen,2022-23,2022,9,SEP,363
Bitumen,2022-23,2022,10,OCT,590
Bitumen,2022-23,2022,11,NOV,845
Bitumen,2022-23,2022,12,DEC,717
Bitumen,2022-23,2023,1,JAN,708
Bitumen,2022-23,2023,2,FEB,874
Bitumen,2022-23,2023,3,MAR,1062
Petroleum coke,2022-23,2022,4,APR,1726
Petroleum coke,2022-23,2022,5,MAY,1472
Petroleum coke,2022-23,2022,6,JUN,1297
Petroleum coke,2022-23,2022,7,JUL,1669
Petroleum coke,2022-23,2022,8,AUG,1230
Petroleum coke,2022-23,2022,9,SEP,1382
Petroleum coke,2022-23,2022,10,OCT,1722
Petroleum coke,2022-23,2022,11,NOV,1515
Petroleum coke,2022-23,2022,12,DEC,1419
Petroleum coke,2022-23,2023,1,JAN,1382
Petroleum coke,2022-23,2023,2,FEB,1568
Petroleum coke,2022-23,2023,3,MAR,1960
Others,2022-23,2022,4,APR,1283
Others,2022-23,2022,5,MAY,1305
Others,2022-23,2022,6,JUN,1191
Others,2022-23,2022,7,JUL,1213
Others,2022-23,2022,8,AUG,1516
Others,2022-23,2022,9,SEP,1065
Others,2022-23,2022,10,OCT,1367
Others,2022-23,2022,11,NOV,1128
Others,2022-23,2022,12,DEC,1340
Others,2022-23,2023,1,JAN,1127
Others,2022-23,2023,2,FEB,1354
Others,2022-23,2023,3,MAR,1953
LPG,2023-24,2023,4,APR,2154
LPG,2023-24,2023,5,MAY,2347
LPG,2023-24,2023,6,JUN,2233
LPG,2023-24,2023,7,JUL,2390
LPG,2023-24,2023,8,AUG,2460
LPG,2023-24,2023,9,SEP,2551
LPG,2023-24,2023,10,OCT,2496
LPG,2023-24,2023,11,NOV,2487
LPG,2023-24,2023,12,DEC,2628
LPG,2023-24,2024,1,JAN,2698
LPG,2023-24,2024,2,FEB,2608
LPG,2023-24,2024,3,MAR,2612
Naphtha,2023-24,2023,4,APR,1113
Naphtha,2023-24,2023,5,MAY,1157
Naphtha,2023-24,2023,6,JUN,1057
Naphtha,2023-24,2023,7,JUL,1044
Naphtha,2023-24,2023,8,AUG,1206
Naphtha,2023-24,2023,9,SEP,1027
Naphtha,2023-24,2023,10,OCT,1188
Naphtha,2023-24,2023,11,NOV,1047
Naphtha,2023-24,2023,12,DEC,1385
Naphtha,2023-24,2024,1,JAN,1312
Naphtha,2023-24,2024,2,FEB,1142
Naphtha,2023-24,2024,3,MAR,1135
MS,2023-24,2023,4,APR,2877
MS,2023-24,2023,5,MAY,3350
MS,2023-24,2023,6,JUN,3152
MS,2023-24,2023,7,JUL,2984
MS,2023-24,2023,8,AUG,3093
MS,2023-24,2023,9,SEP,3058
MS,2023-24,2023,10,OCT,3140
MS,2023-24,2023,11,NOV,3129
MS,2023-24,2023,12,DEC,2990
MS,2023-24,2024,1,JAN,3100
MS,2023-24,2024,2,FEB,3023
MS,2023-24,2024,3,MAR,3324
ATF,2023-24,2023,4,APR,656
ATF,2023-24,2023,5,MAY,671
ATF,2023-24,2023,6,JUN,642
ATF,2023-24,2023,7,JUL,663
ATF,2023-24,2023,8,AUG,677
ATF,2023-24,2023,9,SEP,657
ATF,2023-24,2023,10,OCT,692
ATF,2023-24,2023,11,NOV,690
ATF,2023-24,2023,12,DEC,720
ATF,2023-24,2024,1,JAN,717
ATF,2023-24,2024,2,FEB,705
ATF,2023-24,2024,3,MAR,758
SKO,2023-24,2023,4,APR,30
SKO,2023-24,2023,5,MAY,42
SKO,2023-24,2023,6,JUN,51
SKO,2023-24,2023,7,JUL,50
SKO,2023-24,2023,8,AUG,52
SKO,2023-24,2023,9,SEP,32
SKO,2023-24,2023,10,OCT,34
SKO,2023-24,2023,11,NOV,45
SKO,2023-24,2023,12,DEC,41
SKO,2023-24,2024,1,JAN,36
SKO,2023-24,2024,2,FEB,36
SKO,2023-24,2024,3,MAR,32
HSD,2023-24,2023,4,APR,7818
HSD,2023-24,2023,5,MAY,8217
HSD,2023-24,2023,6,JUN,7906
HSD,2023-24,2023,7,JUL,6885
HSD,2023-24,2023,8,AUG,6670
HSD,2023-24,2023,9,SEP,6493
HSD,2023-24,2023,10,OCT,7634
HSD,2023-24,2023,11,NOV,7525
HSD,2023-24,2023,12,DEC,7603
HSD,2023-24,2024,1,JAN,7424
HSD,2023-24,2024,2,FEB,7443
HSD,2023-24,2024,3,MAR,8007
LDO,2023-24,2023,4,APR,61
LDO,2023-24,2023,5,MAY,69
LDO,2023-24,2023,6,JUN,66
LDO,2023-24,2023,7,JUL,63
LDO,2023-24,2023,8,AUG,75
LDO,2023-24,2023,9,SEP,63
LDO,2023-24,2023,10,OCT,67
LDO,2023-24,2023,11,NOV,54
LDO,2023-24,2023,12,DEC,66
LDO,2023-24,2024,1,JAN,68
LDO,2023-24,2024,2,FEB,63
LDO,2023-24,2024,3,MAR,67
Lubricants & Greases,2023-24,2023,4,APR,274
Lubricants & Greases,2023-24,2023,5,MAY,323
Lubricants & Greases,2023-24,2023,6,JUN,319
Lubricants & Greases,2023-24,2023,7,JUL,410
Lubricants & Greases,2023-24,2023,8,AUG,326
Lubricants & Greases,2023-24,2023,9,SEP,340
Lubricants & Greases,2023-24,2023,10,OCT,320
Lubricants & Greases,2023-24,2023,11,NOV,353
Lubricants & Greases,2023-24,2023,12,DEC,390
Lubricants & Greases,2023-24,2024,1,JAN,321
Lubricants & Greases,2023-24,2024,2,FEB,336
Lubricants & Greases,2023-24,2024,3,MAR,376
FO & LSHS,2023-24,2023,4,APR,585
FO & LSHS,2023-24,2023,5,MAY,600
FO & LSHS,2023-24,2023,6,JUN,511
FO & LSHS,2023-24,2023,7,JUL,562
FO & LSHS,2023-24,2023,8,AUG,509
FO & LSHS,2023-24,2023,9,SEP,538
FO & LSHS,2023-24,2023,10,OCT,525
FO & LSHS,2023-24,2023,11,NOV,513
FO & LSHS,2023-24,2023,12,DEC,565
FO & LSHS,2023-24,2024,1,JAN,562
FO & LSHS,2023-24,2024,2,FEB,523
FO & LSHS,2023-24,2024,3,MAR,527
Bitumen,2023-24,2023,4,APR,878
Bitumen,2023-24,2023,5,MAY,864
Bitumen,2023-24,2023,6,JUN,752
Bitumen,2023-24,2023,7,JUL,514
Bitumen,2023-24,2023,8,AUG,501
Bitumen,2023-24,2023,9,SEP,499
Bitumen,2023-24,2023,10,OCT,747
Bitumen,2023-24,2023,11,NOV,624
Bitumen,2023-24,2023,12,DEC,743
Bitumen,2023-24,2024,1,JAN,754
Bitumen,2023-24,2024,2,FEB,882
Bitumen,2023-24,2024,3,MAR,1051
Petroleum coke,2023-24,2023,4,APR,1379
Petroleum coke,2023-24,2023,5,MAY,1812
Petroleum coke,2023-24,2023,6,JUN,1596
Petroleum coke,2023-24,2023,7,JUL,1660
Petroleum coke,2023-24,2023,8,AUG,1759
Petroleum coke,2023-24,2023,9,SEP,1500
Petroleum coke,2023-24,2023,10,OCT,1643
Petroleum coke,2023-24,2023,11,NOV,1333
Petroleum coke,2023-24,2023,12,DEC,1722
Petroleum coke,2023-24,2024,1,JAN,1591
Petroleum coke,2023-24,2024,2,FEB,2081
Petroleum coke,2023-24,2024,3,MAR,2242
Others,2023-24,2023,4,APR,883
Others,2023-24,2023,5,MAY,1238
Others,2023-24,2023,6,JUN,1198
Others,2023-24,2023,7,JUL,1067
Others,2023-24,2023,8,AUG,1516
Others,2023-24,2023,9,SEP,1455
Others,2023-24,2023,10,OCT,980
Others,2023-24,2023,11,NOV,884
Others,2023-24,2023,12,DEC,1400
Others,2023-24,2024,1,JAN,1282
Others,2023-24,2024,2,FEB,1351
Others,2023-24,2024,3,MAR,1442
