date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2023/03/12 00:00:00+00,2023,3,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,1,4,5,1049.5753279186,54138.4139645305,0.0,0.0,1815.9210640222,55187.9892924491,57003.9103564713,2241.89918386505,0.0,672.069670036428,0.0,0.0,2913.96885390148,2913.96885390148,763128
2023/03/13 00:00:00+00,2023,3,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,2,0,0,0,5,5,7704.20683180116,86111.0308632371,0.0,0.0,0.0,93815.2376950382,93815.2376950382,2920.86445170768,0.0,0.0,0.0,0.0,2920.86445170768,2920.86445170768,763129
2023/03/14 00:00:00+00,2023,3,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,2,0,0,0,2,2,0.0,46678.2142034047,0.0,0.0,0.0,46678.2142034047,46678.2142034047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763130
2023/04/18 00:00:00+00,2023,4,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,2944.67345119558,27243.9349149713,0.0,0.0,0.0,30188.6083661668,30188.6083661668,0.0,0.0,14.3396226415094,0.0,0.0,14.3396226415094,14.3396226415094,763131
2023/01/05 00:00:00+00,2023,1,5,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,5522.06510749046,60877.3170160606,6.12474650986615,0.0,7216.37338531844,66405.506870061,73621.8802553794,0.0,0.0,33.7122611531139,0.0,0.0,33.7122611531139,33.7122611531139,763132
2022/10/01 00:00:00+00,2022,10,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,0,2,2,353.36064232597,0.0,25.8250561977117,0.0,0.0,379.185698523681,379.185698523681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763133
2023/04/19 00:00:00+00,2023,4,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,2,0,2,6,8,0.0,49626.3936204532,18.3768549629939,0.0,13678.684985167,49644.7704754162,63323.4554605833,4708.93592282332,0.0,1274.6023706959,0.0,0.0,5983.53829351922,5983.53829351922,763134
2023/01/06 00:00:00+00,2023,1,6,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,2,0,0,4,4,1452.53808355033,0.0,543.352477454275,0.0,0.0,1995.89056100461,1995.89056100461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763135
2022/10/02 00:00:00+00,2022,10,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,12954.6253521455,36952.8849131062,0.0,0.0,0.0,49907.5102652517,49907.5102652517,636.032714226591,0.0,0.0,0.0,0.0,636.032714226591,636.032714226591,763136
2023/01/07 00:00:00+00,2023,1,7,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,1,4,5,0.0,48068.0866047702,3941.46648604891,0.0,2112.35660703766,52009.5530908191,54121.9096978568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763137
2022/10/03 00:00:00+00,2022,10,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,4,0,0,0,7,7,6579.29305415793,92369.7473295027,0.0,0.0,0.0,98949.0403836606,98949.0403836606,2964.41962686471,0.0,0.0,0.0,0.0,2964.41962686471,2964.41962686471,763138
2023/01/08 00:00:00+00,2023,1,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,0,0,1,1,2,3180.07553371146,0.0,0.0,0.0,4151.66056956565,3180.07553371146,7331.73610327711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763139
2023/04/20 00:00:00+00,2023,4,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,1,2,3,548.106777648464,50768.7415987226,0.0,0.0,0.0,51316.848376371,51316.848376371,1487.31318398221,0.0,0.0,0.0,13504.1079756105,1487.31318398221,14991.4211595927,763140
2023/09/11 00:00:00+00,2023,9,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,3,0,0,0,4,4,2242.91099986062,84233.3753773314,0.0,0.0,0.0,86476.286377192,86476.286377192,0.0,27406.5088545361,0.0,0.0,0.0,27406.5088545361,27406.5088545361,763141
2022/10/04 00:00:00+00,2022,10,4,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,2543.5592786335,11441.2127921485,0.0,0.0,0.0,13984.772070782,13984.772070782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763142
2023/01/09 00:00:00+00,2023,1,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,16503.9481014669,30702.0634601699,0.0,0.0,0.0,47206.0115616369,47206.0115616369,1958.66034140366,0.0,0.0,0.0,0.0,1958.66034140366,1958.66034140366,763143
2023/04/21 00:00:00+00,2023,4,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,3282.92572762614,26291.3095018073,0.0,0.0,0.0,29574.2352294334,29574.2352294334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763144
2023/09/12 00:00:00+00,2023,9,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,1,3,4,340.186876945932,45308.2516069238,0.0,0.0,5151.92132980879,45648.4384838697,50800.3598136785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763145
2022/10/05 00:00:00+00,2022,10,5,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,9480.82338775809,0.0,0.0,0.0,0.0,9480.82338775809,9480.82338775809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763146
2023/01/10 00:00:00+00,2023,1,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,1,4,5,3278.75311609898,78876.0377078003,0.0,0.0,2208.54468090866,82154.7908238993,84363.3355048079,500.021810039732,0.0,0.0,0.0,0.0,500.021810039732,500.021810039732,763147
2023/04/22 00:00:00+00,2023,4,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,2,1,0,0,6,6,3230.10560786393,101341.822338466,20.3400567839113,0.0,0.0,104592.268003113,104592.268003113,3161.50296121745,0.0,81.6900454904719,0.0,0.0,3243.19300670792,3243.19300670792,763148
2023/09/13 00:00:00+00,2023,9,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,1,3,4,31620.0419777519,0.0,0.0,0.0,0.0,31620.0419777519,31620.0419777519,2132.13011474416,0.0,7.16981132075472,0.0,3952.20909679395,2139.29992606491,6091.50902285886,763149
2022/10/06 00:00:00+00,2022,10,6,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,11090.983016837,6856.55855283316,20.3400567839113,0.0,899.674786548883,17967.8816264541,18867.556413003,0.0,2231.96121897116,81.6900454904719,0.0,0.0,2313.65126446163,2313.65126446163,763150
2023/01/11 00:00:00+00,2023,1,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,3,2,0,0,6,6,354.311375661813,84402.8425756641,2416.68850434568,0.0,0.0,87173.8424556716,87173.8424556716,0.0,3304.04706413527,81.6900454904719,0.0,0.0,3385.73710962574,3385.73710962574,763151
2023/04/23 00:00:00+00,2023,4,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,0.0,46092.667497636,0.0,0.0,0.0,46092.667497636,46092.667497636,384.327354791836,0.0,0.0,0.0,0.0,384.327354791836,384.327354791836,763152
2023/09/14 00:00:00+00,2023,9,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,1,3,4,10158.6225091527,0.0,18.3768549629939,0.0,4941.92374473321,10176.9993641157,15118.9231088489,809.830766683883,0.0,68.7163965609079,0.0,0.0,878.547163244791,878.547163244791,763153
2022/10/07 00:00:00+00,2022,10,7,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,0,1,1,0.0,38720.0121908633,0.0,0.0,0.0,38720.0121908633,38720.0121908633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763154
2023/01/12 00:00:00+00,2023,1,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,0,3,3,3553.6242642727,0.0,18.3768549629939,0.0,0.0,3572.0011192357,3572.0011192357,0.0,0.0,883.252317841824,0.0,0.0,883.252317841824,883.252317841824,763155
2023/04/24 00:00:00+00,2023,4,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,0,0,0,4,4,18490.8241933935,5781.1465248056,0.0,0.0,0.0,24271.9707181991,24271.9707181991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763156
2023/09/15 00:00:00+00,2023,9,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,1339.65361623551,50461.7032947914,0.0,0.0,0.0,51801.356911027,51801.356911027,0.0,0.0,10122.7275853628,0.0,0.0,10122.7275853628,10122.7275853628,763157
2022/10/08 00:00:00+00,2022,10,8,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,5275.24001497576,0.0,0.0,0.0,0.0,5275.24001497576,5275.24001497576,1625.00245828554,0.0,0.0,0.0,0.0,1625.00245828554,1625.00245828554,763158
2023/01/13 00:00:00+00,2023,1,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.88232536338,29202.3966008935,2069.61883647849,0.0,0.0,32733.8977627354,32733.8977627354,763159
2023/04/25 00:00:00+00,2023,4,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,8863.18927591678,34018.1737964777,0.0,0.0,0.0,42881.3630723945,42881.3630723945,0.0,2747.02358303495,0.0,0.0,0.0,2747.02358303495,2747.02358303495,763160
2023/09/16 00:00:00+00,2023,9,16,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,1,3,4,714.062892396913,34545.8353660853,0.0,0.0,3309.47753870341,35259.8982584822,38569.3757971856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763161
2022/10/09 00:00:00+00,2022,10,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,3,0,1,4,5,0.0,35744.9553090742,332.769020875101,0.0,12903.0916880851,36077.7243299493,48980.8160180344,0.0,0.0,665.162134984339,0.0,0.0,665.162134984339,665.162134984339,763162
2023/01/14 00:00:00+00,2023,1,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,3,1,0,0,5,5,0.0,80541.0173522997,6.12474650986615,0.0,0.0,80547.1420988095,80547.1420988095,362.655091225493,0.0,33.7122611531139,0.0,0.0,396.367352378607,396.367352378607,763163
2023/04/26 00:00:00+00,2023,4,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,0,0,0,4,4,482.688073017402,33053.7508155864,0.0,0.0,0.0,33536.4388886038,33536.4388886038,5266.40763950655,0.0,0.0,0.0,0.0,5266.40763950655,5266.40763950655,763164
2022/10/10 00:00:00+00,2022,10,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,729.128246990924,0.0,0.0,0.0,0.0,729.128246990924,729.128246990924,2754.52987331655,0.0,0.0,0.0,0.0,2754.52987331655,2754.52987331655,763165
2023/01/15 00:00:00+00,2023,1,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,15632.3105709819,0.0,0.0,0.0,0.0,15632.3105709819,15632.3105709819,1763.46358988641,0.0,0.0,0.0,0.0,1763.46358988641,1763.46358988641,763166
2023/04/27 00:00:00+00,2023,4,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,0.0,33072.5898473996,0.0,0.0,0.0,33072.5898473996,33072.5898473996,3148.81829591395,0.0,0.0,0.0,0.0,3148.81829591395,3148.81829591395,763167
2023/01/16 00:00:00+00,2023,1,16,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,1,0,1,5,6,2187.32140983154,67724.9949090997,0.0,0.0,3698.59334921656,69912.3163189312,73610.9096681478,1966.12852579794,0.0,0.0,0.0,0.0,1966.12852579794,1966.12852579794,763168
2022/10/11 00:00:00+00,2022,10,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,0.0,62552.8969633854,0.0,0.0,0.0,62552.8969633854,62552.8969633854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763169
2023/09/17 00:00:00+00,2023,9,17,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,0,3,3,0.0,0.0,635.508761767565,0.0,0.0,635.508761767565,635.508761767565,2013.06829377509,0.0,5590.7338029234,0.0,0.0,7603.80209669849,7603.80209669849,763170
2023/04/28 00:00:00+00,2023,4,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,2,3,5,1004.32583156817,0.0,0.0,0.0,15737.0350961556,1004.32583156817,16741.3609277238,8911.2861038909,0.0,4397.37620605564,0.0,0.0,13308.6623099465,13308.6623099465,763171
2023/01/17 00:00:00+00,2023,1,17,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,0,0,0,0,3,3,9128.90505781605,0.0,0.0,0.0,0.0,9128.90505781605,9128.90505781605,4503.4245806925,0.0,0.0,0.0,0.0,4503.4245806925,4503.4245806925,763172
2022/10/12 00:00:00+00,2022,10,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,0.0,55747.3401955324,0.0,0.0,0.0,55747.3401955324,55747.3401955324,4939.45252388017,0.0,0.0,0.0,0.0,4939.45252388017,4939.45252388017,763173
2023/09/18 00:00:00+00,2023,9,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,2,0,0,0,2,2,0.0,102202.772344475,0.0,0.0,0.0,102202.772344475,102202.772344475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763174
2023/04/29 00:00:00+00,2023,4,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,0,2,2,0.0,0.0,6.12474650986615,0.0,0.0,6.12474650986615,6.12474650986615,3174.10762697825,0.0,33.7122611531139,0.0,0.0,3207.81988813136,3207.81988813136,763175
2023/01/18 00:00:00+00,2023,1,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,3167.92155931998,91551.1344017438,1745.71378033842,0.0,0.0,96464.7697414022,96464.7697414022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763176
2022/10/13 00:00:00+00,2022,10,13,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,1,4,5,1808.74674654906,0.0,0.0,0.0,10653.5321000544,1808.74674654906,12462.2788466034,1970.30764037291,0.0,62.1413639230275,0.0,0.0,2032.44900429593,2032.44900429593,763177
2023/09/19 00:00:00+00,2023,9,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,3,1,0,0,0,4,4,3336.08268605605,0.0,0.0,0.0,0.0,3336.08268605605,3336.08268605605,5876.04433626328,11983.6170595979,0.0,0.0,0.0,17859.6613958611,17859.6613958611,763178
2023/04/30 00:00:00+00,2023,4,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,0,3,3,0.0,47572.0349119429,0.0,0.0,0.0,47572.0349119429,47572.0349119429,0.0,0.0,660.554013948382,0.0,0.0,660.554013948382,660.554013948382,763179
2023/01/19 00:00:00+00,2023,1,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,2,3,5,2744.25219726631,0.0,18.3768549629939,0.0,16873.8050848904,2762.6290522293,19636.4341371197,0.0,0.0,68.7163965609079,0.0,0.0,68.7163965609079,68.7163965609079,763180
2022/10/14 00:00:00+00,2022,10,14,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,0,2,2,5388.81292513934,0.0,0.0,0.0,0.0,5388.81292513934,5388.81292513934,1288.29887398535,0.0,0.0,0.0,0.0,1288.29887398535,1288.29887398535,763181
2023/09/20 00:00:00+00,2023,9,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31607.6117659973,0.0,0.0,0.0,31607.6117659973,31607.6117659973,763182
2023/05/01 00:00:00+00,2023,5,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,1,0,0,4,4,4983.7101847788,45030.4986162917,18.3768549629939,0.0,0.0,50032.5856560335,50032.5856560335,0.0,0.0,68.7163965609079,0.0,0.0,68.7163965609079,68.7163965609079,763183
2023/01/20 00:00:00+00,2023,1,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,2,0,0,4,4,2190.07687487379,18720.4903668862,4139.54886749133,0.0,0.0,25050.1161092513,25050.1161092513,0.0,0.0,5904.6163380019,0.0,0.0,5904.6163380019,5904.6163380019,763184
2022/10/15 00:00:00+00,2022,10,15,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,1,3,4,1427.04655900664,46878.6810943972,0.0,0.0,6580.34079649335,48305.7276534038,54886.0684498972,3635.88588544309,0.0,0.0,0.0,0.0,3635.88588544309,3635.88588544309,763185
2023/09/21 00:00:00+00,2023,9,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,2490.4960669009,46713.5696018589,0.0,0.0,0.0,49204.0656687598,49204.0656687598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763186
2023/05/02 00:00:00+00,2023,5,2,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,3,0,0,0,3,3,0.0,29649.2866677918,0.0,0.0,0.0,29649.2866677918,29649.2866677918,0.0,9710.88981325727,0.0,0.0,0.0,9710.88981325727,9710.88981325727,763187
2023/01/21 00:00:00+00,2023,1,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,1,0,1,3,4,0.0,21182.3591022626,20.3400567839113,0.0,7129.58627594405,21202.6991590466,28332.2854349906,2175.69511362122,7576.93821581967,81.6900454904719,0.0,0.0,9834.32337493137,9834.32337493137,763188
2023/09/22 00:00:00+00,2023,9,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,3,1,0,0,6,6,2219.18269296586,152558.663833023,0.0,0.0,0.0,154777.846525989,154777.846525989,5387.73498899227,0.0,14.3396226415094,0.0,0.0,5402.07461163378,5402.07461163378,763189
2023/05/03 00:00:00+00,2023,5,3,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,2,0,0,4,4,0.0,0.0,285.939060594973,0.0,0.0,285.939060594973,285.939060594973,9385.5474926223,0.0,432.965021033981,0.0,0.0,9818.51251365628,9818.51251365628,763190
2023/09/23 00:00:00+00,2023,9,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,4,0,1,6,7,2498.2335079994,0.0,20.3400567839113,0.0,965.651666964754,2518.57356478331,3484.22523174806,2699.37145463414,0.0,3227.96308357678,0.0,0.0,5927.33453821092,5927.33453821092,763191
2023/09/24 00:00:00+00,2023,9,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,0.0,39243.0350347117,0.0,0.0,0.0,39243.0350347117,39243.0350347117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763192
2023/09/25 00:00:00+00,2023,9,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763193
2023/01/22 00:00:00+00,2023,1,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,0,4,4,1873.64614334871,95724.7663974563,0.0,0.0,0.0,97598.412540805,97598.412540805,7242.42877458903,0.0,0.0,0.0,0.0,7242.42877458903,7242.42877458903,763194
2023/09/26 00:00:00+00,2023,9,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,3,0,1,6,7,0.0,72914.7380950812,3.89256901796782,0.0,13514.3569911916,72918.6306640991,86432.9876552907,341.221052415629,0.0,2661.92467587773,0.0,0.0,3003.14572829336,3003.14572829336,763195
2023/01/23 00:00:00+00,2023,1,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,1,3,4,0.0,0.0,1845.08727158993,0.0,10215.2858821933,1845.08727158993,12060.3731537832,2546.91690748506,0.0,33.7122611531139,0.0,0.0,2580.62916863818,2580.62916863818,763196
2023/09/27 00:00:00+00,2023,9,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,3216.72022988493,49568.4114567691,0.0,0.0,0.0,52785.131686654,52785.131686654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763197
2023/09/28 00:00:00+00,2023,9,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,1,0,2,2,4,0.0,0.0,0.0,0.0,8412.40160221918,0.0,8412.40160221918,2249.56542241578,0.0,727.783785897545,0.0,251.390260209075,2977.34920831332,3228.7394685224,763198
2023/09/29 00:00:00+00,2023,9,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,0,0,0,3,3,2042.13032699472,39045.7248265357,0.0,0.0,0.0,41087.8551535304,41087.8551535304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763199
2023/09/30 00:00:00+00,2023,9,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,0,3,3,1053.8322025147,0.0,635.508761767565,0.0,0.0,1689.34096428226,1689.34096428226,0.0,0.0,926.256157559942,0.0,0.0,926.256157559942,926.256157559942,763200
2024/04/18 00:00:00+00,2024,4,18,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,3219.04501683805,49357.3319449834,0.0,0.0,0.0,52576.3769618214,52576.3769618214,0.0,0.0,771.516457318085,0.0,0.0,771.516457318085,771.516457318085,763201
2024/04/19 00:00:00+00,2024,4,19,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,0,4,4,0.0,57341.5636368151,0.0,0.0,0.0,57341.5636368151,57341.5636368151,6786.51786148926,0.0,5410.92386447764,0.0,0.0,12197.4417259669,12197.4417259669,763202
2024/04/20 00:00:00+00,2024,4,20,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,3,0,0,4,4,0.0,0.0,109.204940875147,0.0,0.0,109.204940875147,109.204940875147,364.395105623662,0.0,2963.36433083821,0.0,0.0,3327.75943646187,3327.75943646187,763203
2024/04/21 00:00:00+00,2024,4,21,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763204
2024/04/22 00:00:00+00,2024,4,22,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,2,1,0,1,4,5,6127.95344209961,90740.8798373561,0.0,0.0,4932.73023711623,96868.8332794557,101801.563516572,0.0,0.0,14.3396226415094,0.0,0.0,14.3396226415094,14.3396226415094,763205
2024/04/23 00:00:00+00,2024,4,23,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,0,3,3,22236.6733331209,0.0,0.0,0.0,0.0,22236.6733331209,22236.6733331209,363.932781052237,0.0,461.033543878068,0.0,0.0,824.966324930305,824.966324930305,763206
2024/01/09 00:00:00+00,2024,1,9,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,0,2,2,0.0,48188.7784331829,0.0,0.0,0.0,48188.7784331829,48188.7784331829,7919.6639828412,0.0,0.0,0.0,0.0,7919.6639828412,7919.6639828412,763207
2024/04/24 00:00:00+00,2024,4,24,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,4,2,0,0,7,7,2243.40807586423,134531.068717463,20.3400567839113,0.0,0.0,136794.816850112,136794.816850112,1570.2280506514,0.0,1525.99975400771,0.0,0.0,3096.22780465911,3096.22780465911,763208
2024/04/25 00:00:00+00,2024,4,25,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,4,0,0,6,6,1044.42743894882,0.0,5806.19602486247,0.0,0.0,6850.62346381128,6850.62346381128,0.0,0.0,6454.68802821222,0.0,0.0,6454.68802821222,6454.68802821222,763209
2024/04/26 00:00:00+00,2024,4,26,port1331,V. O. Chidambaranar (Tuticorin),India,IND,0,2,2,0,1,4,5,0.0,13585.4058244166,18.3768549629939,0.0,1550.21716398548,13603.7826793796,15153.9998433651,0.0,0.0,2480.42480820582,0.0,0.0,2480.42480820582,2480.42480820582,763210
2024/04/27 00:00:00+00,2024,4,27,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,1,0,0,5,5,12173.4304397717,70661.7253679109,0.0,0.0,0.0,82835.1558076827,82835.1558076827,0.0,0.0,1525.507613212,0.0,0.0,1525.507613212,1525.507613212,763211
2024/04/28 00:00:00+00,2024,4,28,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,0,0,2,2,4,4988.38565234365,0.0,0.0,0.0,5978.61018747957,4988.38565234365,10966.9958398232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763212
2024/01/10 00:00:00+00,2024,1,10,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,0,1,0,0,3,3,12983.3644387303,0.0,0.0,0.0,0.0,12983.3644387303,12983.3644387303,0.0,0.0,21.5167832134582,0.0,0.0,21.5167832134582,21.5167832134582,763213
2024/04/29 00:00:00+00,2024,4,29,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,1,0,0,1,2,3,3677.09585966187,682.840051556021,0.0,0.0,6665.81380217629,4359.93591121789,11025.7497133942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763214
2024/01/11 00:00:00+00,2024,1,11,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,0,0,0,4,4,0.0,16226.8609334262,0.0,0.0,0.0,16226.8609334262,16226.8609334262,5529.84677881601,969.026011308844,0.0,0.0,0.0,6498.87279012485,6498.87279012485,763215
2024/04/30 00:00:00+00,2024,4,30,port1331,V. O. Chidambaranar (Tuticorin),India,IND,1,0,2,0,0,3,3,784.100569222531,0.0,0.0,0.0,0.0,784.100569222531,784.100569222531,1901.41100634792,0.0,875.235109036223,0.0,0.0,2776.64611538414,2776.64611538414,763216
2023/10/01 00:00:00+00,2023,10,1,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,2,1,0,0,5,5,5870.50083232893,52456.4785723224,340.158098773802,0.0,0.0,58667.1375034251,58667.1375034251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763217
2024/01/12 00:00:00+00,2024,1,12,port1331,V. O. Chidambaranar (Tuticorin),India,IND,2,1,0,0,0,3,3,988.837638110534,35151.5855043426,0.0,0.0,0.0,36140.4231424531,36140.4231424531,4685.03035616248,0.0,0.0,0.0,0.0,4685.03035616248,4685.03035616248,763218
